data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3;;;;;;;;;;;;;;;;;;;;
7732193,710,SAF14242,14242,03 March 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),EFF: Economic Freedom Fighters,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,News24 (South Africa); Citizen (South Africa),National,On 3 March 2021, around 50 parents and members of the EFF gathered in front of a high school in Pretoria (City of Tshwane, Gauteng) to demand the placement of their children in the school. [size=around 50],0,1615246424,ZAF;;;;;;;;;;;;;;;;;;;
7732392,710,SAF14241,14241,03 March 2021,2021,1,Riots,Violent demonstration,Rioters (South Africa),,5,,,0,50,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Soweto,-26.2667,27.8667,1,EWN,National,On 3 March 2021, around 50 people blocked several roads with rocks and stones in Johannesburg - Soweto (City of Johannesburg, Gauteng) in a demonstration regarding the lack of electricity supply in the region. [size=around 50],0,1615246425,ZAF;;;;;;;;;;;;;;;;;;;;
7732408,710,SAF14236,14236,03 March 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town - Bellville,-33.9,18.6333,1,GroundUp,National,On 3 March 2021, dozens of students funded by the National Student Financial Aid Scheme (NSFAS) gathered on a campus in Cape Town - Bellville (City of Cape Town, Western cape) in a demonstration to demand the payment of their NSFAS travel allowances. [size=dozens],0,1615246425,ZAF;;;;;;;;;;;;;;;;;;;;
7732409,710,SAF14238,14238,03 March 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,Gqeberha,-33.918,25.5701,1,GroundUp,National,On 3 March 2021, at least 45 KwaDwesi Extension residents staged a sit-in at the Housing Development Agency (HDA) offices in Gqeberha/Port Elizabeth (Nelson Mandela Bay, Eastern Cape) in a demonstration to demand money for rent while their homes are being rebuilt. [size=at least 45],0,1615246425,ZAF;;;;;;;;;;;;;;;;;;;;
7732410,710,SAF14239,14239,03 March 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Auckland Park,-26.1814,28.0039,1,GroundUp,National,On 3 March 2021, about 40 university students gathered in a campus in Johannesburg - Auckland Park (City of Johannesburg, Gauteng) in a demonstration to demand allowances for food and other academic material, and that students funded by the National Student Financial Aid Scheme (NSFAS) to be allowed to register. [size=about 40],0,1615246425,ZAF;;;;;;;;;;;;;;;;;;;;
7732412,710,SAF14237,14237,03 March 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Northern Cape,Frances Baard,Sol Plaatje,Galeshewe,-28.7168,24.7409,1,GroundUp,National,On 3 March 2021, about 500 Phomolong residents blocked the R31 and other roads in Galeshewe (Frances Baard, Northern Cape) in a demonstration against the lack of service delivery by the authorities. The group also demonstrated on the previous day (coded separately). [size=about 500],0,1618489185,ZAF;;;;;;;;;;;;;;;;;;;;
7732669,710,SAF14240,14240,03 March 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Florida,-26.1646,27.9409,1,Sowetan (South Africa),National,On 3 March 2021, about 60 parents staged a sit-in at the Gauteng education district office in Johannesburg - Florida (City of Johannesburg, Gauteng) in a demonstration over the non-placement of their children in schools. [size=about 60],0,1615246425,ZAF;;;;;;;;;;;;;;;;;;;;
7745461,710,SAF14259,14259,03 March 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),Health Workers (South Africa),6,,,0,60,Southern Africa,South Africa,Eastern Cape,Buffalo City,Buffalo City,Bhisho,-32.8472,27.4422,1,Daily Dispatch,Subnational,On 3 March 2021, dozens of nurses gathered in Bhisho (Buffalo City, Eastern Cape) in a demonstration to demand permanent contracts. [size=dozens],0,1615847073,ZAF;;;;;;;;;;;;;;;;;;;;
7745499,710,SAF14258,14258,03 March 2021,2021,2,Riots,Mob violence,Rioters (South Africa),Vigilante Group (South Africa); Students (South Africa),5,Civilians (South Africa),,7,57,Southern Africa,South Africa,Mpumalanga,Ehlanzeni,Bushbuckridge,Acornhoek,-24.6,31.0847,1,Daily Sun (South Africa),National,Around 3 March 2021 (as reported), an individual, accused of rape, housebreaking, robbery and molesting, was assaulted and injured by a group of students around a college campus in Acornhoek (Ehlanzeni, Mpumalanga). The individual was rescued by the police. [size=no report],0,1615847073,ZAF;;;;;;;;;;;;;;;;;;;
7745501,710,SAF14257,14257,03 March 2021,2021,2,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa); Women (South Africa),6,,,0,60,Southern Africa,South Africa,Mpumalanga,Ehlanzeni,Bushbuckridge,Acornhoek,-24.6,31.0847,1,Daily Sun (South Africa),National,Around 3 March 2021 (as reported), a group of students marched to a police station in Acornhoek (Ehlanzeni, Mpumalanga) in a demonstration against the action of criminal gangs in the region, and the attacks on women. The group handed a memorandum to the police station Commander Colonel. [size=no report],0,1615847073,ZAF;;;;;;;;;;;;;;;;;;;
7745662,710,SAF14260,14260,03 March 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),Health Workers (South Africa),6,,,0,60,Southern Africa,South Africa,Limpopo,Capricorn,Polokwane,Polokwane,-23.9045,29.4689,1,Pretoria News,National,On 3 March 2021, about 50 health workers gathered outside the Pietersburg hospital, Polokwane (Capricorn, Limpopo) in a demonstration against a circular imposed by the districts government that would force workers to work extra shifts. [size=about 50],0,1615847073,ZAF;;;;;;;;;;;;;;;;;;;;
7937044,710,SAF14427,14427,03 March 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),Labour Group (South Africa),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Newtown,-26.2021,28.0313,1,Daily Sun (South Africa); GroundUp; EWN; Sowetan (South Africa),National,On 3 March 2021, a group of 21 artists gathered in front of the National Arts Council (NAC) in Johannesburg - Newtown (City of Johannesburg, Gauteng) in a sit-in to demand answers regarding the presidential employment stimulus program (Pesp) during the coronavirus. The sit-in lasted 60 days; the group left the building area on 2 May. [size=21],0,1620675925,ZAF;;;;;;;;;;;;;;;;
7732190,710,SAF14232,14232,02 March 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),ANC: African National Congress,6,,,0,60,Southern Africa,South Africa,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,Gqeberha,-33.918,25.5701,1,Herald (South Africa); Sowetan (South Africa),Subnational,On 2 March 2021, fewer than 20 ANC members gathered in front of the Mount Road police station, Gqeberha / Port Elizabeth (Nelson Mandela Bay, Eastern Cape) in a demonstration regarding racism after a reporter asked some people to keep their masks on, while others did not during interviews. Demonstrations were registered in other cities of the country. [size=fewer than 20],0,1615246424,ZAF;;;;;;;;;;;;;;;;;;;
7732191,710,SAF14233,14233,02 March 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),ANC: African National Congress,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Sandton,-26.1,28.0667,1,Times (South Africa); Daily Sun (South Africa); EWN; Herald (South Africa),National,On 2 March 2021, ANC members gathered in front of a broadcasting company headquarters in Johannesburg - Sandton (City of Johannesburg, Gauteng) in a demonstration regarding racism after a reporter asked some people to keep their masks on, while others did not during interviews. Demonstrations were registered in other cities of the country. [size=no report],0,1615246424,ZAF;;;;;;;;;;;;;;;;;
7732311,710,SAF14234,14234,02 March 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),Christian Group (South Africa),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Soweto,-26.2667,27.8667,1,Citizen (South Africa),National,On 2 March 2021, members of a church gathered in front of the Protea Magistrates Court, Johannesburg - Soweto (City of Johannesburg, Gauteng) in support of the churchs pastor, arrested on 28 February, after he and a group of church members attacked police officers after noise complaints (coded separately). [size=no report],0,1615246425,ZAF;;;;;;;;;;;;;;;;;;;;
7732411,710,SAF14231,14231,02 March 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Northern Cape,Frances Baard,Sol Plaatje,Galeshewe,-28.7168,24.7409,1,GroundUp,National,On 2 March 2021, Phomolong residents blocked the R31 road in Galeshewe (Frances Baard, Northern Cape) in a demonstration to demand water and toilets in the region. [size=no report],0,1618489222,ZAF;;;;;;;;;;;;;;;;;;;;
7732581,710,SAF14228,14228,02 March 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),ANC: African National Congress,6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,News24 (South Africa),National,On 2 March 2021, a handful of ANC members gathered in front of a broadcasting company headquarters in Cape Town (City of Cape Town, Western Cape) in a demonstration regarding racism after a reporter asked some people to keep on their masks, while others did not during interviews. Demonstrations were registered in other cities of the country (coded separately). [size=a handful],0,1615246425,ZAF;;;;;;;;;;;;;;;;;;;;
8008372,710,SAF14229,14229,02 March 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),ANC: African National Congress,6,,,0,60,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,eThekwini,Durban,-29.8579,31.0292,1,Times (South Africa),National,On 2 March 2021, ANC members gathered in front of a broadcasting company headquarters in Durban (eThekwini, KwaZulu-Natal) in a demonstration regarding racism after a reporter asked some people to keep their on masks, while others did not during interviews. Demonstrations were registered in other cities of the country (coded separately). [size=no report],0,1622068024,ZAF;;;;;;;;;;;;;;;;;;;;
7732416,710,SAF14225,14225,01 March 2021,2021,1,Riots,Violent demonstration,Rioters (South Africa),,5,,,0,50,Southern Africa,South Africa,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,Motherwell,-33.804,25.58,1,Herald (South Africa),Subnational,On 1 March 2021, Ikamvelihle and Motherwell residents blocked the Addo road with tires and rubble on fire in Motherwell (Nelson Mandela Bay, Eastern Cape). The motivation for the demonstration was unknown. [size=no report],0,1615246425,ZAF;;;;;;;;;;;;;;;;;;;;
7732589,710,SAF14226,14226,01 March 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,KwaZulu-Natal,Amajuba,Newcastle,Newcastle,-27.7552,29.9346,2,Northern Natal News,Subnational,On 1 March 2021, Ingogo area residents blocked the N11 road, near Newcastle (Amajuba, KwaZulu-Natal) in a demonstration to demand electricity supply in the area. [size=no report],0,1615246425,ZAF;;;;;;;;;;;;;;;;;;;;
7732597,710,SAF14227,14227,01 March 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),Labour Group (South Africa),6,,,0,60,Southern Africa,South Africa,Limpopo,Mopani,Ba-Phalaborwa,Phalaborwa,-23.95,31.1167,1,Pretoria News,National,On 1 March 2021, community members gathered in the offices of a mining company in Phalaborwa (Mopani, Limpopo) in a demonstration against the company who employs people from outside the region. The group demonstrated in the companys premises from 27 February to 1 March. [size=no report],0,1615246425,ZAF;;;;;;;;;;;;;;;;;;;;
7732187,710,SAF14221,14221,28 February 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),Sisters Keeper South Africa; Women (South Africa),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Meadowlands,-26.2,27.8833,1,Daily Sun (South Africa); Star (South Africa),National,On 28 February 2021, members of the Sisters Keeper Movement took to the streets of Johannesburg - Meadowlands (City of Johannesburg, Gauteng) in a demonstration to pay homage to a woman and her baby, killed in June 2020. [size=no report],0,1615246424,ZAF;;;;;;;;;;;;;;;;;;
7732188,710,SAF14222,14222,28 February 2021,2021,1,Riots,Mob violence,Rioters (South Africa),Christian Group (South Africa),5,Police Forces of South Africa (1994-),,1,15,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Soweto,-26.2667,27.8667,1,Citizen (South Africa); Daily Sun (South Africa); Times (South Africa); IOL,National,On 28 February 2021, about 2,000 church attendees attacked police officers and damaged a police vehicle after officers were called to the church in Johannesburg - Soweto (City of Johannesburg, Gauteng) due to noise complaints. The police used pepper fogs and rubber bullets to disperse the group. 2 officers and 2 church members were injured. A pastor and several other people were arrested. [size=about 2,000],0,1615246424,ZAF;;;;;;;;;;;;;;;;;
7732189,710,SAF14224,14224,28 February 2021,2021,1,Riots,Violent demonstration,Rioters (South Africa),,5,Police Forces of South Africa (1994-),,1,15,Southern Africa,South Africa,Limpopo,Vhembe,New,Saselamani,-22.8391,30.8559,1,Polokwane Review; Citizen (South Africa); News24 (South Africa),Subnational-National,On 28 February 2021, a group of residents set tires on fire and barricaded the Punda Maria public road in Saselamani near Malamulele (Capricorn, Limpopo) in a demonstration against the death of a teenager on 24 February 2021. The group also threw a petrol bomb at a police vehicle. After the event, the body of a man was found in the area with a bullet wound; the circumstances for his death are unknown. 1 person was arrested. [size=no report],1,1618489298,ZAF;;;;;;;;;;;;;;;;;
7732594,710,SAF14223,14223,28 February 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),Labour Group (South Africa),6,,,0,60,Southern Africa,South Africa,Limpopo,Mopani,Ba-Phalaborwa,Phalaborwa,-23.95,31.1167,1,Pretoria News,National,On 28 February 2021, community members gathered in the offices of a mining company in Phalaborwa (Mopani, Limpopo) in a demonstration against the company who employs people from outside the region. The group demonstrated in the companys premises from 27 February to 1 March. [size=no report],0,1615246425,ZAF;;;;;;;;;;;;;;;;;;;;
