,text,Date,geometry,author_followers,retweets,replies,likes,quote_count,Subjectivity,Polarity,Analysis
4465,Hehe😂😂 believe me it comes with everything 😂😂it pays for university fees too 😂😂 https://t.co/5aCsz7h8C2,2016-12-12,POINT (28.184066 -25.75260515),34400,0,0,0,1,0.0,0.0,Neutral
4466,She has already paid 50k in advance for school fees ngeke sbali,2016-12-12,POINT (28.09468145 -25.487516900000003),3469,0,0,0,0,0.8333333333333334,0.6333333333333334,Positive
4467,If I pay 32k for school fees he better find a job after grade RR,2016-12-12,POINT (28.09468145 -25.487516900000003),3469,1,1,0,0,0.0,0.0,Neutral
4468,Even my university fees don't cost that much,2016-12-12,POINT (28.09468145 -25.487516900000003),3469,0,0,0,0,0.30000000000000004,0.35,Positive
4469,Experience is a good school but the fees are high! #Quotes #MondayMotivation with #70vibeFm #2listen https://t.co/4si8UiVGD6,2016-12-12,POINT (18.4241 -33.9249),7722,0,0,0,0,0.7666666666666666,0.7000000000000001,Positive
4470,Experience is a good school but the fees are high! #Quotes #MondayMotivation with #70vibeFm #2listen https://t.co/4si8UiE5Ly,2016-12-12,POINT (18.4241 -33.9249),7722,0,0,0,0,0.5700000000000001,0.44999999999999996,Positive
4471,@carteblanchetv#FShealth. Not much hope for medical training in future with our education system + student protests etc.,2016-12-11,POINT (30.80440345 -27.775272299999997),1240,0,0,0,0,0.0,0.0,Neutral
4473,"Best words I was told by a university lecturer are ""This world does not owe you anything"" thanks to Mrs De Wet.",2016-12-11,POINT (27.95745755 -26.0197197),399,0,0,0,0,0.0,0.0,Neutral
4474,Sign the campaign calling on cell networks to cut data costs by at least 50% #DataMustFall https://t.co/iqZoK6z7UV via @AmandlaMobi,2016-12-11,POINT (28.1361401 -25.860880649999995),42,0,0,1,0,0.18,0.07666666666666666,Positive
4475,Living at res within a block where hardly anyone is friends with each other..silence😍😍,2016-12-11,POINT (30.97257945 -29.9006358),14757,0,0,0,1,0.3666666666666667,-0.05000000000000001,Negative
4476,"Hahaha, we haven't played the postponed game against Wits, we will play Sundowns in March when you also consider the Afcon break. https://t.co/zzhICMvVJI",2016-12-11,POINT (27.95745755 -26.0197197),6982,0,0,0,0,0.41999999999999993,0.08,Positive
4477,@embacubazim south Africa must create summer school 4 kids that failed because some kids are now 23 and still in gr9 S.A education it shit,2016-12-10,POINT (28.50803775 -26.24678575),749,0,0,1,0,0.375,-0.125,Negative
4478,"😂😂😂you're dancing with a campus chick then in the middle of the dance, out of nowhere she asks you for money for eggs 🍳 😂😂😂😂😂😅😅",2016-12-10,POINT (30.818263549999998 -27.01577635),4833,27,2,15,17,0.0,0.0,Neutral
4479,@Thabane_ they didn't do #maths at school #education this is what happens @ljhpr,2016-12-10,POINT (27.968098050000002 -26.276138500000002),3243,0,0,1,0,0.2,0.2,Positive
4480,Two months of strike for nothing? #NMMU https://t.co/XZloB6piJQ,2016-12-10,POINT (25.5553161 -33.90756195),2618,1,0,0,0,0.5,-0.05,Negative
4481,Imali ye school fees and rent🙌🏾 https://t.co/7Y887gueE0,2016-12-09,POINT (27.227749850000002 -25.703477300000003),6984,0,0,0,0,0.0,0.0,Neutral
4482,This little sucka is tryna loose his school fees to these savage… https://t.co/RMk8TZ7pnV,2016-12-09,POINT (27.968098050000002 -26.276138500000002),40007,0,0,0,0,0.0,0.0,Neutral
4483,"So UFS and UKZN raised their fees, patiently waiting for #UWC. #FeesMustFall2016",2016-12-09,POINT (18.6333173 -33.8902748),612,0,0,0,0,0.5,0.3,Positive
4484,NMMU also increased it's fees by 8% https://t.co/dzYbPIqodU,2016-12-09,POINT (25.5553161 -33.90756195),976,2,0,0,1,0.0,0.0,Neutral
4485,"@JHBWater pls send repair crew to Cnr Vincent tshabalala and London Rd, Alex . Massive sewer block outside iphuteng primary school",2016-12-09,POINT (27.968098050000002 -26.276138500000002),28,0,0,0,0,0.2888888888888889,-0.15555555555555559,Negative
4486,"Prof Anne Glover, United Kingdom, University of Aberdeen #sfsa2016 a wonderful celebration of science all born with curiosity, education key",2016-12-09,POINT (28.184066 -25.75260515),12106,2,0,3,0,0.9,0.4,Positive
4487,3rd generation #Maties with honors in #chemistry &amp; education! Well done twins Francis &amp; Christine Prins #SUgrad @StellenboschUni @alchemus https://t.co/Yn2ijVmOOA,2016-12-09,POINT (18.83334435 -33.928147949999996),2477,2,0,0,0,0.0,0.0,Neutral
4488,We have millions of learners going to school in a dysfunctional education system. @TshepoTMotsepe #civilsociety2016,2016-12-09,POINT (18.4241 -33.9249),1329,1,0,0,0,0.7000000000000001,-0.19999999999999998,Negative
4489,@SureKamhunga North West University have also raised fees to 8%. Cc @theNWU,2016-12-09,POINT (28.184066 -25.75260515),787,0,0,0,0,0.0,0.0,Neutral
4490,A Huge weldone to my female daughter uThando...she failed ngamalengiso this year...so it means same school; same school fees...,2016-12-09,POINT (27.875271750000007 -26.2564214),2804,0,0,1,1,0.025,0.0,Neutral
4491,"@Radio702 @UCT_news @WitsUniversity And in my view, these ""doors"" include historically significant artifacts. If we burn our history,",2016-12-09,POINT (28.06061305 -26.058708),652,0,1,0,0,0.5625,0.05,Positive
4492,@Radio702 @UCT_news @WitsUniversity Burning of historical artefacts during #feesmustfall2016 protests is a destruction of history.,2016-12-09,POINT (28.06061305 -26.058708),652,0,1,0,0,0.2375,-0.0625,Negative
4493,"While 50% of us code everyday, today we'll all gather for #HourofCode to promote participation in tech.
You can too: https://t.co/PEOOie5iLD https://t.co/W77JPp1fC1",2016-12-09,POINT (31.06455755 -29.734555399999998),2536,3,0,2,0,1.0,0.0,Neutral
4494,@Vodacom111 again we do the dance for you to debit my card to pay for my account &amp; again I keep getting cut off. This is tedious #fail,2016-12-09,POINT (31.02635385 -25.3214699),747,0,0,0,0,0.21666666666666667,-0.08333333333333333,Negative
4495,"There's a maths teacher at school, her name is Sindisiwe. @CwayitaBam @Vanisa_Kuze https://t.co/AXKPcmyHP8",2016-12-09,POINT (27.39115765 -32.8734661),6321,0,0,0,0,0.0,0.0,Neutral
4496,Please note our page will not be attended to from 13 Dec to 9 Jan. Call 0115594555 or use online chat https://t.co/Gi1uhoqMzO #UJFADA,2016-12-09,POINT (27.968098050000002 -26.276138500000002),2663,0,0,0,0,0.5585714285714286,0.31523809523809526,Positive
4497,I see #UNISA emerging as a Global Leader in distance education and a Institution of choice for distance learning ! #ChancellorMbeki,2016-12-09,POINT (28.06061305 -26.058708),11483,4,0,6,1,0.0,0.0,Neutral
4498,"@JJ_UFS @justicemalala 
Education is the only true liberator, without it, nothing else really matters",2016-12-09,POINT (18.4961166 -33.8234111),226,0,0,0,0,0.0,0.0,Neutral
4499,Experience is a good school but the fees are high! #Quotes #TGIF with #70vibeFm https://t.co/Eg3WlIlOY3 https://t.co/xlNS8sEaXx,2016-12-09,POINT (18.4241 -33.9249),7722,0,0,0,0,0.0,0.0,Neutral
4500,So the University of Free State is going to increase tuition fees for 2017 by 8%.... https://t.co/dTApasXmAA,2016-12-08,POINT (26.89266895 -28.13888875),8327,0,0,0,0,0.25,0.25,Positive
4501,#ThaboMbeki now leads @unisa  while SA questions the gap between the leadership &amp; education we have &amp; the education &amp; leadership we need.,2016-12-08,POINT (27.968098050000002 -26.276138500000002),78575,3,0,0,0,0.0,0.0,Neutral
4502,Those who want decolonized education can now enroll at Unisa #chancellorMbeki,2016-12-08,POINT (27.968098050000002 -26.276138500000002),4297,1,0,1,0,0.275,-0.05625,Negative
4503,Let's see if @EFFSouthAfrica will march to Unisa and #ThaboMbeki to demand free education,2016-12-08,POINT (19.777019749999997 -31.4380978),4011,0,0,0,0,0.8,0.4,Positive
4504,"Whaaaaaat? 😂 guys, logic for who? Struggle through school and hard labour for what when.. https://t.co/MeZRS30IFd",2016-12-08,POINT (28.06061305 -26.058708),3335,0,0,0,0,0.5,0.5,Positive
4506,University of Free State will also be increasing their fees by 8% come 2017. Looks like more rubber bullets will be used come January,2016-12-08,POINT (27.968098050000002 -26.276138500000002),3672,0,0,0,0,0.43333333333333335,0.26666666666666666,Positive
4508,"Your rents will be overseas randomly but your school fees aren't paid , black financial management Is shocking actually",2016-12-08,POINT (27.968098050000002 -26.276138500000002),1386,0,0,0,1,0.875,0.375,Positive
4509,"No registration should take place next year ""@eNCA: eNCA | #UFS announces 8% fee increase https://t.co/DaWfNXlyQe https://t.co/re3EN5bX98""",2016-12-08,POINT (18.4241 -33.9249),998,1,0,0,0,0.7375,0.6,Positive
4510,@TshepoTMotsepe @Keke_Makhetha @ThisIsThandile @equal_education School principals noticed that many learners were not coping with maths.,2016-12-08,POINT (28.184066 -25.75260515),47065,0,0,1,0,0.5,0.4,Positive
4511,Anyway. S/o to the Mams kids in my school. Yases those kids taught me how to dance. Now to open circles in East London😭🔥🙏🏽,2016-12-08,POINT (28.184066 -25.75260515),30313,0,0,1,1,0.7999999999999999,-0.23333333333333336,Negative
4512,"I fell like the 20% is already a plot to  sabotage these kids, keep them out of university, and eventually grant free education.",2016-12-08,POINT (29.951610549999998 -27.7519188),1702,0,0,0,0,0.3,0.0,Neutral
4513,Wits and UFS to increase fees by 8%....the maximum is the new minimum! 😩😩😩😩,2016-12-08,POINT (30.97257945 -29.9006358),241,0,0,0,0,0.0,0.0,Neutral
4514,Vele we are writing exams in December for nothing! We wasted so much time only for fees &amp; res fees to increase by 8% each. #FeesMustFall,2016-12-08,POINT (26.213109600000003 -29.10658805),3042,0,0,0,0,0.42857142857142855,0.21428571428571427,Positive
4515,"UFS to increase its fees by 8%

https://t.co/wxv8kBo08n?
shared via @News24only white people will pay this,otherwise campuses will burn",2016-12-07,POINT (20.9542299 -34.08724325),139,0,0,0,0,0.625,0.0,Neutral
4516,uMabuyi got that Bhubesini Education Tender ... a monopoly on all education .. Shes a walking University !  #isibaya,2016-12-07,POINT (28.184066 -25.75260515),360,0,0,0,0,0.0,0.0,Neutral
4517,WC Education Department says number of steps will be taken at Luckhoff Secondary School in Stellenbosch following videos depicting bullying,2016-12-07,POINT (27.968098050000002 -26.276138500000002),798024,0,0,1,0,0.8,0.4,Positive
4519,"I miss being a nerd.

When are UNISA registration opening?",2016-12-07,POINT (27.968098050000002 -26.276138500000002),11552,0,0,0,1,0.5,0.5,Positive
4520,"😂😂😂😂😂😂 wtf is this, you didn't pay school fees to get this 😕 https://t.co/Wxx2XZxy7c",2016-12-07,POINT (30.97257945 -29.9006358),458,0,0,0,0,0.0,0.0,Neutral
4521,"I'm 17, doing my first year at UKZN, I pay for my own tuition fees, well I believe God pays for me cause he's my source of income",2016-12-07,POINT (30.97257945 -29.9006358),1150,0,1,0,0,0.8,-0.35,Negative
4522,Sign the campaign calling on cell networks to cut data costs by at least 50% #DataMustFall https://t.co/euqpYSQ3Xo via @AmandlaMobi,2016-12-07,POINT (18.4241 -33.9249),83,0,0,1,0,0.42857142857142855,0.21428571428571427,Positive
4523,"#FestiveSeasonSafety Remember, December is just another month, there is January coming and school fees.Set a budget and stick to it!",2016-12-07,POINT (28.184066 -25.75260515),384919,8,0,4,0,0.3666666666666667,0.16666666666666666,Positive
4524,I see even University of Pretoria has increased fees by 8%,2016-12-07,POINT (27.968098050000002 -26.276138500000002),1272,0,0,0,1,0.0,0.0,Neutral
4525,At my old high school to pay for Lil brother's fees and seeing all the old teachers 😭😭😭😭😭😭 memories.,2016-12-07,POINT (27.93871415 -26.625155550000002),286951,2,0,6,0,0.22083333333333333,0.0,Neutral
4526,"Interesting to note these conversations on these conversations happening on our campuses. #Wits 

https://t.co/oQhX85sr9w",2016-12-07,POINT (18.4241 -33.9249),4042,0,0,1,0,0.7181818181818181,0.4787878787878788,Positive
4527,Good morning people of the Tweet. Trying to mentally prepare for 6.5 weeks of school holidays. What education crisis?,2016-12-07,POINT (27.95745755 -26.0197197),1772,0,0,0,0,0.0,0.0,Neutral
4528,It was an honour to have @LindiMazibuko speak at the Wits Business School #witsygl2016 education module https://t.co/6YAAjpgdwf,2016-12-06,POINT (27.968098050000002 -26.276138500000002),28,1,0,0,0,0.3,0.25,Positive
4529,We can't start #entrepreneurship education at Universities or work place. We need to start them from High School #StepUpAwards2016,2016-12-06,POINT (27.968098050000002 -26.276138500000002),20351,8,0,8,0,0.9166666666666667,-0.033333333333333326,Negative
4530,I need R4500 to settle my fees at Boston Media House. I'm a Media Studies student. My helper can be on your TL. Please RT 😇,2016-12-06,POINT (28.184066 -25.75260515),1205,456,3,29,7,0.5875,0.1375,Positive
4531,"Watching High School musical 3 and this ""can I have this dance"" song is just going in😭😭",2016-12-06,POINT (30.926407800000003 -29.83104),1242,0,0,0,0,0.5700000000000001,0.44999999999999996,Positive
4532,Wits University's SRC has accused the university management of playing double standards,2016-12-06,POINT (27.968098050000002 -26.276138500000002),798024,4,0,3,0,1.0,0.4,Positive
4533,Day well spent! Attending the Young Global Leaders WITS Education Module! Course content… https://t.co/WAIjbO8nve,2016-12-06,POINT (27.968098050000002 -26.276138500000002),284983,1,0,5,0,0.0,0.0,Neutral
4534,Kids are out here crossing rivers to get education and Universities… https://t.co/L5UzfmCeAz,2016-12-06,POINT (27.968098050000002 -26.276138500000002),40007,0,0,0,0,0.7,1.0,Positive
4535,PSL shld hv scheduled Wits/Pirates today or tomorrow  ...this fixture was postponed at Bidvest stadium due to fees must fall protests,2016-12-06,POINT (27.968098050000002 -26.276138500000002),88906,5,2,2,1,0.2,0.2,Positive
4536,This student teacher matriculated at the school I currently work in. https://t.co/TOCC7SscUW,2016-12-06,POINT (27.87429235 -26.14271175),4170,0,0,0,0,0.1,0.0,Neutral
4537,.@russellhutheram Also follow @blackbusinessSA. You are a warm and caring person. You deserve assistance with raising money for school fees.,2016-12-06,POINT (27.968098050000002 -26.276138500000002),5912,0,0,0,0,0.5399999999999999,0.16,Positive
4538,#Wits had cops shoot at students and harass them cause they don't take them serious. After all that mzabalazo and fees are still going up.,2016-12-06,POINT (24.7638326 -28.7456859),1049,0,1,0,0,0.52,0.33,Positive
4539,"protested, defied writing exams b4 free decolonized education, failed as a subsequent, n now face an extra year of increased fees#Wits 💔",2016-12-06,POINT (27.968098050000002 -26.276138500000002),1298,1,1,2,0,0.0,0.0,Neutral
4540,Oh shit! Wits are raising their fees - https://t.co/POtAdhwI0S,2016-12-06,POINT (18.4241 -33.9249),41005,0,0,0,0,0.0,0.0,Neutral
4541,"Our med school cdes remain an inspiration to us all. With their block courses, it must have been hell to catch up after fees must fall",2016-12-06,POINT (27.968098050000002 -26.276138500000002),3063,4,0,3,0,0.0,0.0,Neutral
4542,"#FeesMustFall2017: ""The increase in fees at Wits in 2017 by 8%, will cause an unrest come January."" Hypocritical timing! @ntsikimazwai",2016-12-06,POINT (28.06061305 -26.058708),4234,0,0,0,1,0.5,-0.1,Negative
4543,imagine the efforts and time on #FeesMustFall and wits increase them fees,2016-12-06,POINT (27.377284850000006 -26.34063455),15550,0,0,0,0,0.8,0.4,Positive
4544,R3500 a month for pre-school? My kid better study part-time and find a job to pay for his fees                    #8%increase wits,2016-12-05,POINT (27.968098050000002 -26.276138500000002),1139,0,0,0,0,0.5,0.25,Positive
4545,"If Wits decides to strike, I say go ahead. The management ya ba gafela",2016-12-05,POINT (26.728864600000005 -27.951255250000003),1937,0,0,2,1,0.8,0.4,Positive
4546,"@vusumuzijacob If you read the news, you would see that the @WitsSRC actually proposed that fees be frozen. #Wits",2016-12-05,POINT (28.06061305 -26.058708),652,0,0,0,0,0.0,0.0,Neutral
4547,"What other choice do #Wits have,@Royal_Conflict? If they freeze their fees again, then they will eventually have to shut down.",2016-12-05,POINT (28.06061305 -26.058708),652,0,0,0,0,0.5700000000000001,0.44999999999999996,Positive
4548,"@MikhaelB @c0nvey While I may not like this announcement, it is understandable that #Wits need to increase their fees.",2016-12-05,POINT (28.06061305 -26.058708),652,0,0,0,0,0.0,0.0,Neutral
